NIM;ANGKATAN;SEMESTER;KODE_MK;NAMA_MK;SKS;NILAI;GRADE
00000032601;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;65;B-
00000032601;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;72;B
00000032601;2018;1811;UM122;Bahasa Inggris 1;2;74;B
00000032601;2018;1811;UM152;Agama;2;67;B-
00000032601;2018;1821;EA100;Pengantar Akuntansi 1;3;56;C
00000032601;2018;1821;IS201;Proses Bisnis Korporat;3;80;A-
00000032601;2018;1821;IS220;Interaksi Manusia dan Komputer;3;78;B+
00000032601;2018;1821;IS240;Probabilitas dan Statistik;3;69;B-
00000032601;2018;1821;IS251;Perilaku Organisasi;2;78;B+
00000032601;2018;1821;IS255;Algoritma dan Struktur Data;4;66;B-
00000032601;2018;1821;UM223;Bahasa Inggris 2;2;59;C
00000032666;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;66;B-
00000032666;2018;1811;IF100;Dasar-Dasar Pemrograman;3;84;A-
00000032666;2018;1811;IF141;Matematika Diskrit;3;79;B+
00000032666;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;81;A-
00000032666;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;80;A-
00000032666;2018;1811;UM122;Bahasa Inggris 1;2;80;A-
00000032666;2018;1811;UM152;Agama;2;79;B+
00000032666;2018;1821;EA100;Pengantar Akuntansi 1;3;77;B+
00000032666;2018;1821;IS201;Proses Bisnis Korporat;3;95;A
00000032666;2018;1821;IS220;Interaksi Manusia dan Komputer;3;80;A-
00000032666;2018;1821;IS240;Probabilitas dan Statistik;3;74;B
00000032666;2018;1821;IS251;Perilaku Organisasi;2;80;A-
00000032666;2018;1821;IS255;Algoritma dan Struktur Data;4;25;E
00000032666;2018;1821;UM223;Bahasa Inggris 2;2;65;B-
00000032678;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;74;B
00000032678;2018;1811;IF100;Dasar-Dasar Pemrograman;3;47;D
00000032678;2018;1811;IF141;Matematika Diskrit;3;59;C
00000032678;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;63;C+
00000032678;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;57;C
00000032678;2018;1811;UM122;Bahasa Inggris 1;2;65;B-
00000032678;2018;1811;UM152;Agama;2;47;D
00000032678;2018;1821;EA100;Pengantar Akuntansi 1;3;3;E
00000032678;2018;1821;IS201;Proses Bisnis Korporat;3;70;B
00000032678;2018;1821;IS220;Interaksi Manusia dan Komputer;3;79;B+
00000032678;2018;1821;IS240;Probabilitas dan Statistik;3;58;C
00000032678;2018;1821;IS251;Perilaku Organisasi;2;76;B+
00000032678;2018;1821;IS255;Algoritma dan Struktur Data;4;13;E
00000032678;2018;1821;UM223;Bahasa Inggris 2;2;59;C
00000032690;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;73;B
00000032690;2018;1811;IF100;Dasar-Dasar Pemrograman;3;84;A-
00000032690;2018;1811;IF141;Matematika Diskrit;3;73;B
00000032690;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;95;A
00000032690;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;78;B+
00000032690;2018;1811;UM122;Bahasa Inggris 1;2;79;B+
00000032690;2018;1811;UM152;Agama;2;75;B+
00000032690;2018;1821;EA100;Pengantar Akuntansi 1;3;76;B+
00000032690;2018;1821;IS201;Proses Bisnis Korporat;3;96;A
00000032690;2018;1821;IS220;Interaksi Manusia dan Komputer;3;84;A-
00000032690;2018;1821;IS240;Probabilitas dan Statistik;3;64;C+
00000032690;2018;1821;IS251;Perilaku Organisasi;2;93;A
00000032690;2018;1821;IS255;Algoritma dan Struktur Data;4;70;B
00000032690;2018;1821;UM223;Bahasa Inggris 2;2;74;B
00000032721;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;69;B-
00000032721;2018;1811;IF100;Dasar-Dasar Pemrograman;3;47;D
00000032721;2018;1811;IF141;Matematika Diskrit;3;55;C
00000032721;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;74;B
00000032721;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;65;B-
00000032721;2018;1811;UM122;Bahasa Inggris 1;2;68;B-
00000032721;2018;1811;UM152;Agama;2;69;B-
00000032721;2018;1821;EA100;Pengantar Akuntansi 1;3;59;C
00000032721;2018;1821;IS201;Proses Bisnis Korporat;3;77;B+
00000032721;2018;1821;IS220;Interaksi Manusia dan Komputer;3;76;B+
00000032721;2018;1821;IS240;Probabilitas dan Statistik;3;63;C+
00000032721;2018;1821;IS251;Perilaku Organisasi;2;77;B+
00000032721;2018;1821;IS255;Algoritma dan Struktur Data;4;29;E
00000032721;2018;1821;UM223;Bahasa Inggris 2;2;68;B-
00000032734;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;69;B-
00000032734;2018;1811;IF100;Dasar-Dasar Pemrograman;3;57;C
00000032734;2018;1811;IF141;Matematika Diskrit;3;55;C
00000032734;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;79;B+
00000032734;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;62;C+
00000032734;2018;1811;UM122;Bahasa Inggris 1;2;66;B-
00000032734;2018;1811;UM152;Agama;2;72;B
00000032734;2018;1821;EA100;Pengantar Akuntansi 1;3;59;C
00000032734;2018;1821;IS201;Proses Bisnis Korporat;3;66;B-
00000032734;2018;1821;IS220;Interaksi Manusia dan Komputer;3;79;B+
00000032734;2018;1821;IS240;Probabilitas dan Statistik;3;60;C+
00000032734;2018;1821;IS251;Perilaku Organisasi;2;79;B+
00000032734;2018;1821;IS255;Algoritma dan Struktur Data;4;51;D
00000032734;2018;1821;UM223;Bahasa Inggris 2;2;60;C+
00000032759;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;76;B+
00000032759;2018;1811;IF100;Dasar-Dasar Pemrograman;3;46;D
00000032759;2018;1811;IF141;Matematika Diskrit;3;63;C+
00000032759;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;81;A-
00000032759;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;67;B-
00000032759;2018;1811;UM122;Bahasa Inggris 1;2;60;C+
00000032759;2018;1811;UM152;Agama;2;72;B
00000032759;2018;1821;EA100;Pengantar Akuntansi 1;3;45;D
00000032759;2018;1821;IS201;Proses Bisnis Korporat;3;84;A-
00000032759;2018;1821;IS220;Interaksi Manusia dan Komputer;3;89;A
00000032759;2018;1821;IS240;Probabilitas dan Statistik;3;72;B
00000032759;2018;1821;IS251;Perilaku Organisasi;2;96;A
00000032759;2018;1821;IS255;Algoritma dan Struktur Data;4;13;E
00000032759;2018;1821;UM223;Bahasa Inggris 2;2;55;C
00000032779;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;75;B+
00000032779;2018;1811;IF100;Dasar-Dasar Pemrograman;3;77;B+
00000032779;2018;1811;IF141;Matematika Diskrit;3;78;B+
00000032779;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;86;A
00000032779;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;72;B
00000032779;2018;1811;UM122;Bahasa Inggris 1;2;71;B
00000032779;2018;1811;UM152;Agama;2;81;A-
00000032779;2018;1821;EA100;Pengantar Akuntansi 1;3;78;B+
00000032779;2018;1821;IS201;Proses Bisnis Korporat;3;84;A-
00000032779;2018;1821;IS220;Interaksi Manusia dan Komputer;3;94;A
00000032779;2018;1821;IS240;Probabilitas dan Statistik;3;76;B+
00000032779;2018;1821;IS251;Perilaku Organisasi;2;81;A-
00000032779;2018;1821;IS255;Algoritma dan Struktur Data;4;68;B-
00000032779;2018;1821;UM223;Bahasa Inggris 2;2;68;B-
00000032792;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;67;B-
00000032792;2018;1811;IF100;Dasar-Dasar Pemrograman;3;67;B-
00000032792;2018;1811;IF141;Matematika Diskrit;3;64;C+
00000032792;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;73;B
00000032792;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;72;B
00000032792;2018;1811;UM122;Bahasa Inggris 1;2;81;A-
00000032792;2018;1811;UM152;Agama;2;63;C+
00000032792;2018;1821;EA100;Pengantar Akuntansi 1;3;62;C+
00000032792;2018;1821;IS201;Proses Bisnis Korporat;3;76;B+
00000032792;2018;1821;IS220;Interaksi Manusia dan Komputer;3;76;B+
00000032792;2018;1821;IS240;Probabilitas dan Statistik;3;71;B
00000032792;2018;1821;IS251;Perilaku Organisasi;2;78;B+
00000032792;2018;1821;IS255;Algoritma dan Struktur Data;4;7;E
00000032792;2018;1821;UM223;Bahasa Inggris 2;2;82;A-
00000032846;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;8;E
00000032846;2018;1811;IF100;Dasar-Dasar Pemrograman;3;13;E
00000032846;2018;1811;IF141;Matematika Diskrit;3;21;E
00000032846;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;33;E
00000032846;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;20;E
00000032846;2018;1811;UM122;Bahasa Inggris 1;2;7;E
00000032846;2018;1811;UM152;Agama;2;23;E
00000032846;2018;1821;EA100;Pengantar Akuntansi 1;3;30;E
00000032846;2018;1821;IS201;Proses Bisnis Korporat;3;0;E
00000032846;2018;1821;IS220;Interaksi Manusia dan Komputer;3;0;E
00000032846;2018;1821;IS240;Probabilitas dan Statistik;3;19;E
00000032846;2018;1821;IS251;Perilaku Organisasi;2;26;E
00000032846;2018;1821;IS255;Algoritma dan Struktur Data;4;40;E
00000032846;2018;1821;UM223;Bahasa Inggris 2;2;1;E
00000032853;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;43;E
00000032853;2018;1811;IF100;Dasar-Dasar Pemrograman;3;40;E
00000032853;2018;1811;IF141;Matematika Diskrit;3;41;E
00000032853;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;39;E
00000032853;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;27;E
00000032853;2018;1811;UM122;Bahasa Inggris 1;2;50;D
00000032853;2018;1811;UM152;Agama;2;22;E
00000032853;2018;1821;EA100;Pengantar Akuntansi 1;3;24;E
00000032853;2018;1821;IS201;Proses Bisnis Korporat;3;3;E
00000032853;2018;1821;IS220;Interaksi Manusia dan Komputer;3;15;E
00000032853;2018;1821;IS240;Probabilitas dan Statistik;3;9;E
00000032853;2018;1821;IS251;Perilaku Organisasi;2;31;E
00000032853;2018;1821;IS255;Algoritma dan Struktur Data;4;34;E
00000032853;2018;1821;UM223;Bahasa Inggris 2;2;4;E
00000032899;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;67;B-
00000032899;2018;1811;IF100;Dasar-Dasar Pemrograman;3;68;B-
00000032899;2018;1811;IF141;Matematika Diskrit;3;72;B
00000032899;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;71;B
00000032899;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;68;B-
00000032899;2018;1811;UM122;Bahasa Inggris 1;2;73;B
00000032899;2018;1811;UM152;Agama;2;74;B
00000032899;2018;1821;EA100;Pengantar Akuntansi 1;3;75;B+
00000032899;2018;1821;IS201;Proses Bisnis Korporat;3;81;A-
00000032899;2018;1821;IS220;Interaksi Manusia dan Komputer;3;65;B-
00000032899;2018;1821;IS240;Probabilitas dan Statistik;3;78;B+
00000032899;2018;1821;IS251;Perilaku Organisasi;2;82;A-
00000032899;2018;1821;IS255;Algoritma dan Struktur Data;4;60;C+
00000032899;2018;1821;UM223;Bahasa Inggris 2;2;62;C+
00000032915;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;62;C+
00000032915;2018;1811;IF100;Dasar-Dasar Pemrograman;3;74;B
00000032915;2018;1811;IF141;Matematika Diskrit;3;65;B-
00000032915;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;80;A-
00000032915;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;68;B-
00000032915;2018;1811;UM122;Bahasa Inggris 1;2;74;B
00000032915;2018;1811;UM152;Agama;2;65;B-
00000032915;2018;1821;EA100;Pengantar Akuntansi 1;3;55;C
00000032915;2018;1821;IS201;Proses Bisnis Korporat;3;79;B+
00000032915;2018;1821;IS220;Interaksi Manusia dan Komputer;3;81;A-
00000032915;2018;1821;IS240;Probabilitas dan Statistik;3;74;B
00000032915;2018;1821;IS251;Perilaku Organisasi;2;82;A-
00000032915;2018;1821;IS255;Algoritma dan Struktur Data;4;24;E
00000032915;2018;1821;UM223;Bahasa Inggris 2;2;55;C
00000032920;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;75;B+
00000032920;2018;1811;IF100;Dasar-Dasar Pemrograman;3;75;B+
00000032920;2018;1811;IF141;Matematika Diskrit;3;84;A-
00000032920;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;85;A
00000032920;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;83;A-
00000032920;2018;1811;UM122;Bahasa Inggris 1;2;76;B+
00000032920;2018;1811;UM152;Agama;2;71;B
00000032920;2018;1821;EA100;Pengantar Akuntansi 1;3;77;B+
00000032920;2018;1821;IS201;Proses Bisnis Korporat;3;100;A
00000032920;2018;1821;IS220;Interaksi Manusia dan Komputer;3;89;A
00000032920;2018;1821;IS240;Probabilitas dan Statistik;3;74;B
00000032920;2018;1821;IS251;Perilaku Organisasi;2;82;A-
00000032920;2018;1821;IS255;Algoritma dan Struktur Data;4;64;C+
00000032920;2018;1821;UM223;Bahasa Inggris 2;2;67;B-
00000032921;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;65;B-
00000032921;2018;1811;IF100;Dasar-Dasar Pemrograman;3;58;C
00000032921;2018;1811;IF141;Matematika Diskrit;3;54;D
00000032921;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;55;C
00000032921;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;20;E
00000032921;2018;1811;UM122;Bahasa Inggris 1;2;59;C
00000032921;2018;1811;UM152;Agama;2;67;B-
00000032921;2018;1821;EA100;Pengantar Akuntansi 1;3;44;E
00000032921;2018;1821;IS201;Proses Bisnis Korporat;3;75;B+
00000032921;2018;1821;IS220;Interaksi Manusia dan Komputer;3;63;C+
00000032921;2018;1821;IS240;Probabilitas dan Statistik;3;32;E
00000032921;2018;1821;IS251;Perilaku Organisasi;2;68;B-
00000032921;2018;1821;IS255;Algoritma dan Struktur Data;4;54;D
00000032921;2018;1821;UM223;Bahasa Inggris 2;2;5;E
00000032932;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;76;B+
00000032932;2018;1811;IF100;Dasar-Dasar Pemrograman;3;81;A-
00000032932;2018;1811;IF141;Matematika Diskrit;3;84;A-
00000032932;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;85;A
00000032932;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;84;A-
00000032932;2018;1811;UM122;Bahasa Inggris 1;2;76;B+
00000032932;2018;1811;UM152;Agama;2;78;B+
00000032932;2018;1821;EA100;Pengantar Akuntansi 1;3;67;B-
00000032932;2018;1821;IS201;Proses Bisnis Korporat;3;76;B+
00000032932;2018;1821;IS220;Interaksi Manusia dan Komputer;3;100;A
00000032932;2018;1821;IS240;Probabilitas dan Statistik;3;76;B+
00000032932;2018;1821;IS251;Perilaku Organisasi;2;83;A-
00000032932;2018;1821;IS255;Algoritma dan Struktur Data;4;59;C
00000032932;2018;1821;UM223;Bahasa Inggris 2;2;73;B
00000032954;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;67;B-
00000032954;2018;1811;IF100;Dasar-Dasar Pemrograman;3;47;D
00000032954;2018;1811;IF141;Matematika Diskrit;3;58;C
00000032954;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;62;C+
00000032954;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;61;C+
00000032954;2018;1811;UM122;Bahasa Inggris 1;2;66;B-
00000032954;2018;1811;UM152;Agama;2;66;B-
00000032954;2018;1821;EA100;Pengantar Akuntansi 1;3;52;D
00000032954;2018;1821;IS201;Proses Bisnis Korporat;3;76;B+
00000032954;2018;1821;IS220;Interaksi Manusia dan Komputer;3;72;B
00000032954;2018;1821;IS240;Probabilitas dan Statistik;3;55;C
00000032954;2018;1821;IS251;Perilaku Organisasi;2;80;A-
00000032954;2018;1821;IS255;Algoritma dan Struktur Data;4;4;E
00000032954;2018;1821;UM223;Bahasa Inggris 2;2;63;C+
00000033027;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;73;B
00000033027;2018;1811;IF100;Dasar-Dasar Pemrograman;3;65;B-
00000033027;2018;1811;IF141;Matematika Diskrit;3;70;B
00000033027;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;91;A
00000033027;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;67;B-
00000033027;2018;1811;UM122;Bahasa Inggris 1;2;75;B+
00000033027;2018;1811;UM152;Agama;2;74;B
00000033027;2018;1821;EA100;Pengantar Akuntansi 1;3;83;A-
00000033027;2018;1821;IS201;Proses Bisnis Korporat;3;82;A-
00000033027;2018;1821;IS220;Interaksi Manusia dan Komputer;3;70;B
00000033027;2018;1821;IS240;Probabilitas dan Statistik;3;78;B+
00000033027;2018;1821;IS251;Perilaku Organisasi;2;72;B
00000033027;2018;1821;IS255;Algoritma dan Struktur Data;4;67;B-
00000033027;2018;1821;UM223;Bahasa Inggris 2;2;72;B
00000033106;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;70;B
00000033106;2018;1811;IF100;Dasar-Dasar Pemrograman;3;57;C
00000033106;2018;1811;IF141;Matematika Diskrit;3;67;B-
00000033106;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;89;A
00000033106;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;71;B
00000033106;2018;1811;UM122;Bahasa Inggris 1;2;70;B
00000033106;2018;1811;UM152;Agama;2;79;B+
00000033106;2018;1821;EA100;Pengantar Akuntansi 1;3;56;C
00000033106;2018;1821;IS201;Proses Bisnis Korporat;3;96;A
00000033106;2018;1821;IS220;Interaksi Manusia dan Komputer;3;96;A
00000033106;2018;1821;IS240;Probabilitas dan Statistik;3;72;B
00000033106;2018;1821;IS251;Perilaku Organisasi;2;83;A-
00000033106;2018;1821;IS255;Algoritma dan Struktur Data;4;45;D
00000033106;2018;1821;UM223;Bahasa Inggris 2;2;60;C+
00000033200;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;80;A-
00000033200;2018;1811;IF100;Dasar-Dasar Pemrograman;3;71;B
00000033200;2018;1811;IF141;Matematika Diskrit;3;80;A-
00000033200;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;90;A
00000033200;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;84;A-
00000033200;2018;1811;UM122;Bahasa Inggris 1;2;66;B-
00000033200;2018;1811;UM152;Agama;2;83;A-
00000033200;2018;1821;EA100;Pengantar Akuntansi 1;3;95;A
00000033200;2018;1821;IS201;Proses Bisnis Korporat;3;82;A-
00000033200;2018;1821;IS220;Interaksi Manusia dan Komputer;3;84;A-
00000033200;2018;1821;IS240;Probabilitas dan Statistik;3;84;A-
00000033200;2018;1821;IS251;Perilaku Organisasi;2;84;A-
00000033200;2018;1821;IS255;Algoritma dan Struktur Data;4;74;B
00000033200;2018;1821;UM223;Bahasa Inggris 2;2;60;C+
00000033278;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;69;B-
00000033278;2018;1811;IF100;Dasar-Dasar Pemrograman;3;75;B+
00000033278;2018;1811;IF141;Matematika Diskrit;3;82;A-
00000033278;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;60;C+
00000033278;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;63;C+
00000033278;2018;1811;UM122;Bahasa Inggris 1;2;68;B-
00000033278;2018;1811;UM152;Agama;2;70;B
00000033278;2018;1821;EA100;Pengantar Akuntansi 1;3;58;C
00000033278;2018;1821;IS201;Proses Bisnis Korporat;3;72;B
00000033278;2018;1821;IS220;Interaksi Manusia dan Komputer;3;65;B-
00000033278;2018;1821;IS240;Probabilitas dan Statistik;3;67;B-
00000033278;2018;1821;IS251;Perilaku Organisasi;2;80;A-
00000033278;2018;1821;IS255;Algoritma dan Struktur Data;4;76;B+
00000033278;2018;1821;UM223;Bahasa Inggris 2;2;64;C+
00000033303;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;64;C+
00000033303;2018;1811;IF100;Dasar-Dasar Pemrograman;3;1;E
00000033303;2018;1811;IF141;Matematika Diskrit;3;59;C
00000033303;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;69;B-
00000033303;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;55;C
00000033303;2018;1811;UM122;Bahasa Inggris 1;2;71;B
00000033303;2018;1811;UM152;Agama;2;62;C+
00000033303;2018;1821;EA100;Pengantar Akuntansi 1;3;24;E
00000033303;2018;1821;IS201;Proses Bisnis Korporat;3;13;E
00000033303;2018;1821;IS220;Interaksi Manusia dan Komputer;3;22;E
00000033303;2018;1821;IS240;Probabilitas dan Statistik;3;16;E
00000033303;2018;1821;IS251;Perilaku Organisasi;2;29;E
00000033303;2018;1821;IS255;Algoritma dan Struktur Data;4;9;E
00000033303;2018;1821;UM223;Bahasa Inggris 2;2;22;E
00000033354;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;68;B-
00000033354;2018;1811;IF100;Dasar-Dasar Pemrograman;3;66;B-
00000033354;2018;1811;IF141;Matematika Diskrit;3;64;C+
00000033354;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;78;B+
00000033354;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;77;B+
00000033354;2018;1811;UM122;Bahasa Inggris 1;2;82;A-
00000033354;2018;1811;UM152;Agama;2;59;C
00000033354;2018;1821;EA100;Pengantar Akuntansi 1;3;99;A
00000033354;2018;1821;IS201;Proses Bisnis Korporat;3;69;B-
00000033354;2018;1821;IS220;Interaksi Manusia dan Komputer;3;91;A
00000033354;2018;1821;IS240;Probabilitas dan Statistik;3;78;B+
00000033354;2018;1821;IS251;Perilaku Organisasi;2;71;B
00000033354;2018;1821;IS255;Algoritma dan Struktur Data;4;62;C+
00000033354;2018;1821;UM223;Bahasa Inggris 2;2;72;B
00000033360;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;69;B-
00000033360;2018;1811;IF100;Dasar-Dasar Pemrograman;3;48;D
00000033360;2018;1811;IF141;Matematika Diskrit;3;57;C
00000033360;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;72;B
00000033360;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;55;C
00000033360;2018;1811;UM122;Bahasa Inggris 1;2;60;C+
00000033360;2018;1811;UM152;Agama;2;74;B
00000033360;2018;1821;EA100;Pengantar Akuntansi 1;3;63;C+
00000033360;2018;1821;IS201;Proses Bisnis Korporat;3;80;A-
00000033360;2018;1821;IS220;Interaksi Manusia dan Komputer;3;64;C+
00000033360;2018;1821;IS240;Probabilitas dan Statistik;3;63;C+
00000033360;2018;1821;IS251;Perilaku Organisasi;2;70;B
00000033360;2018;1821;IS255;Algoritma dan Struktur Data;4;52;D
00000033360;2018;1821;UM223;Bahasa Inggris 2;2;58;C
00000033371;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;65;B-
00000033371;2018;1811;IF100;Dasar-Dasar Pemrograman;3;47;D
00000033371;2018;1811;IF141;Matematika Diskrit;3;49;D
00000033371;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;83;A-
00000033371;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;46;D
00000033371;2018;1811;UM122;Bahasa Inggris 1;2;63;C+
00000033371;2018;1811;UM152;Agama;2;72;B
00000033371;2018;1821;EA100;Pengantar Akuntansi 1;3;40;E
00000033371;2018;1821;IS201;Proses Bisnis Korporat;3;78;B+
00000033371;2018;1821;IS220;Interaksi Manusia dan Komputer;3;70;B
00000033371;2018;1821;IS240;Probabilitas dan Statistik;3;14;E
00000033371;2018;1821;IS251;Perilaku Organisasi;2;79;B+
00000033371;2018;1821;IS255;Algoritma dan Struktur Data;4;53;D
00000033371;2018;1821;UM223;Bahasa Inggris 2;2;50;D
00000033461;2018;1811;EM190;Pengantar Manajemen & Bisnis;3;12;E
00000033461;2018;1811;IF100;Dasar-Dasar Pemrograman;3;16;E
00000033461;2018;1811;IF141;Matematika Diskrit;3;55;C
00000033461;2018;1811;IS100;Sistem Informasi Dalam Manajemen;3;74;B
00000033461;2018;1811;IS155;Pengantar Sistem dan Teknologi Informasi;4;16;E
00000033461;2018;1811;UM122;Bahasa Inggris 1;2;56;C
00000033461;2018;1811;UM152;Agama;2;8;E
00000033461;2018;1821;EA100;Pengantar Akuntansi 1;3;8;E
00000033461;2018;1821;IS201;Proses Bisnis Korporat;3;37;E
00000033461;2018;1821;IS220;Interaksi Manusia dan Komputer;3;40;E
00000033461;2018;1821;IS240;Probabilitas dan Statistik;3;33;E
00000033461;2018;1821;IS251;Perilaku Organisasi;2;31;E
00000033461;2018;1821;IS255;Algoritma dan Struktur Data;4;5;E
